_key,_id,_rev,rental_id,rental_date,inventory_id,customer_id,return_date,staff_id,last_update
37614,films/37614,_ibvA-vK--j,978,2005-05-30 21:30:52.000,407,154,2005-06-07 16:22:52.000,1,2021-03-06 15:53:48
37615,films/37615,_ibvA-vK--k,979,2005-05-30 21:37:11.000,3917,279,2005-06-08 00:24:11.000,2,2021-03-06 15:53:48
37616,films/37616,_ibvA-vK--l,980,2005-05-30 21:45:19.000,4169,273,2005-06-01 20:32:19.000,1,2021-03-06 15:53:48
37617,films/37617,_ibvA-vK--m,981,2005-05-30 21:52:42.000,2913,326,2005-06-01 03:15:42.000,2,2021-03-06 15:53:48
37618,films/37618,_ibvA-vK--n,982,2005-05-30 22:15:24.000,3560,524,2005-06-02 16:18:24.000,1,2021-03-06 15:53:49
37619,films/37619,_ibvA-vK--o,983,2005-05-30 22:15:51.000,63,115,2005-06-02 22:56:51.000,1,2021-03-06 15:53:49
37620,films/37620,_ibvA-vK--p,984,2005-05-30 22:17:17.000,2305,262,2005-06-01 20:15:17.000,2,2021-03-06 15:53:49
37621,films/37621,_ibvA-vK--q,985,2005-05-30 22:18:35.000,1573,564,2005-06-04 23:36:35.000,1,2021-03-06 15:53:49
37622,films/37622,_ibvA-vK--r,986,2005-05-30 22:22:52.000,4045,253,2005-06-01 02:24:52.000,1,2021-03-06 15:53:49
37623,films/37623,_ibvA-vK--s,987,2005-05-30 22:59:12.000,390,11,2005-06-07 20:56:12.000,1,2021-03-06 15:53:49
37624,films/37624,_ibvA-vK--t,988,2005-05-30 23:08:03.000,1364,12,2005-06-07 00:22:03.000,1,2021-03-06 15:53:49
37625,films/37625,_ibvA-vK--u,989,2005-05-30 23:11:51.000,4388,83,2005-06-03 20:36:51.000,2,2021-03-06 15:53:49
37626,films/37626,_ibvA-vK--v,990,2005-05-30 23:25:14.000,4171,311,2005-06-06 18:41:14.000,2,2021-03-06 15:53:49
37627,films/37627,_ibvA-vK--w,991,2005-05-30 23:29:22.000,2863,593,2005-06-07 23:16:22.000,1,2021-03-06 15:53:49
37628,films/37628,_ibvA-vK--x,992,2005-05-30 23:47:56.000,3572,123,2005-06-05 19:01:56.000,1,2021-03-06 15:53:49
37629,films/37629,_ibvA-vK--y,993,2005-05-30 23:54:19.000,2080,513,2005-06-04 21:27:19.000,1,2021-03-06 15:53:49
37630,films/37630,_ibvA-vK--z,994,2005-05-30 23:55:36.000,2798,472,2005-06-04 01:00:36.000,2,2021-03-06 15:53:49
37631,films/37631,_ibvA-vK--0,995,2005-05-31 00:06:02.000,17,150,2005-06-06 02:30:02.000,2,2021-03-06 15:53:49
37632,films/37632,_ibvA-vK--1,996,2005-05-31 00:06:20.000,2075,331,2005-05-31 21:29:20.000,2,2021-03-06 15:53:49
37633,films/37633,_ibvA-vK--2,997,2005-05-31 00:08:25.000,4243,216,2005-06-02 00:17:25.000,2,2021-03-06 15:53:49
37634,films/37634,_ibvA-vK--3,998,2005-05-31 00:16:57.000,3395,389,2005-06-01 22:41:57.000,1,2021-03-06 15:53:49
37635,films/37635,_ibvA-vK--4,999,2005-05-31 00:25:10.000,4433,413,2005-06-03 06:05:10.000,2,2021-03-06 15:53:49
37636,films/37636,_ibvA-vK--5,1000,2005-05-31 00:25:56.000,1774,332,2005-06-08 19:42:56.000,2,2021-03-06 15:53:49
37637,films/37637,_ibvA-vK--6,1001,2005-05-31 00:46:31.000,1498,64,2005-06-06 06:14:31.000,2,2021-03-06 15:53:49
